DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161822730,12/12/2016,12/12/2016,555,18,Southeast,1804,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2001 0913 1402 0400 2034 0429,18,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,8700 S  CENTRAL                      AV,,"(33.9593, -118.2564)",90002
161822731,12/12/2016,12/12/2016,545,18,Southeast,1804,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0356 1212 0400,0,M,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,231,,,,S  CENTRAL                      AV,88TH                         ST,"(33.9574, -118.2564)",90002
161822732,12/12/2016,12/12/2016,525,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,0913 2001 0554 0400,21,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8700 S  CENTRAL                      AV,,"(33.9593, -118.2564)",90002
161822741,12/11/2016,12/11/2016,1900,18,Southeast,1881,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0400 0416,42,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,600 W  ALONDRA                      BL,,"(33.8854, -118.2856)",90247
161822744,12/12/2016,12/11/2016,400,18,Southeast,1826,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 1307 0329,31,M,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,1500 E  102ND                        ST,,"(33.9443, -118.2483)",90002
161822745,12/12/2016,12/5/2016,1200,18,Southeast,1822,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1307 0329,60,F,B,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,200 W  93RD                         ST,,"(33.9519, -118.276)",90003
161822746,12/11/2016,12/11/2016,1800,18,Southeast,1842,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1817 0913 2000 1814 0329,32,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,200 W  111TH                        ST,,"(33.9348, -118.2762)",90061
161822748,12/11/2016,12/9/2016,630,18,Southeast,1822,888,TRESPASSING,1817 0913 1810,0,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,888,,,,100 W  102ND                        ST,,"(33.9438, -118.2739)",90003
161822749,12/12/2016,12/8/2016,1200,18,Southeast,1871,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,600 W  135TH                        ST,,"(33.9092, -118.2846)",90248
161822753,12/12/2016,12/12/2016,1300,18,Southeast,1824,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0400 0416 0419,0,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,9500    CLOVIS                       AV,,"(33.9503, -118.2565)",90002
161822755,12/12/2016,12/5/2016,1100,18,Southeast,1822,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,47,F,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,400 W  95TH                         ST,,"(33.9501, -118.2804)",90003
161822757,12/11/2016,12/11/2016,1300,18,Southeast,1871,624,BATTERY - SIMPLE ASSAULT,0913 1817 0342 0400 0416,37,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,149TH                        ST,VERMONT                      AV,"(33.8969, -118.2914)",90247
161822759,12/10/2016,10/17/2016,1200,18,Southeast,1871,354,THEFT OF IDENTITY,0923 1822,53,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,700 W  137TH                        PL,,"(33.907, -118.2872)",90247
161822761,12/12/2016,12/12/2016,2000,18,Southeast,1846,210,ROBBERY,0344 0330 0334 0355 0605 1202 0916,60,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,AO,Adult Other,210,,,,COMPTON                      AV,112TH                        ST,"(33.9332, -118.2463)",90059
161822763,12/12/2016,12/12/2016,1600,18,Southeast,1831,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,800 W  123RD                        ST,,"(33.9212, -118.2897)",90044
161822764,12/12/2016,12/12/2016,2150,18,Southeast,1832,210,ROBBERY,0344 0446 1817 0940 1913,39,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,105TH                        ST,WALL                         ST,"(33.9411, -118.2717)",90003
161822766,12/12/2016,12/12/2016,1920,18,Southeast,1802,210,ROBBERY,0337 0344 1022 1822 0520 2006,28,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,87TH                         ST,BROADWAY,"(33.9586, -118.2782)",90003
161822767,12/12/2016,12/12/2016,1330,18,Southeast,1849,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1817 0554 0400 0444,25,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,2000 E  111TH                        ST,,"(33.9343, -118.2363)",90059
161822768,12/13/2016,12/12/2016,1147,18,Southeast,1842,762,LEWD CONDUCT,2004 0528,28,F,H,101,STREET,,,IC,Invest Cont,762,,,,BROADWAY,IMPERIAL,"(33.931, -118.2783)",90061
161822769,12/13/2016,12/12/2016,1715,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0450,43,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,97TH,FIGUEROA,"(33.9483, -118.2827)",90044
161822770,12/13/2016,12/12/2016,1900,18,Southeast,1863,624,BATTERY - SIMPLE ASSAULT,1817 0361 0603 1238 0416,55,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400 E  120TH                        ST,,"(33.9237, -118.2681)",90061
161822773,12/12/2016,12/12/2016,1652,18,Southeast,1826,210,ROBBERY,0344 0945 1266,45,M,H,403,DRUG STORE,113,SIMULATED GUN,IC,Invest Cont,210,,,,1600 E  103RD                        ST,,"(33.9485, -118.2461)",90002
161822774,12/12/2016,12/12/2016,1600,18,Southeast,1851,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1202 0913 1822 1300,64,M,B,102,SIDEWALK,307,VEHICLE,AO,Adult Other,230,,,,MENLO                        ST,134TH                        ST,"(33.9103, -118.2894)",90247
161822776,12/12/2016,12/12/2016,1445,18,Southeast,1801,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1817 0302 0361 0603 0334,29,F,B,501,SINGLE FAMILY DWELLING,104,SHOTGUN,IC,Invest Cont,230,,,,9000    BARING CROSS                 AV,,"(33.9551, -118.2893)",90044
161822777,12/12/2016,12/12/2016,100,18,Southeast,1824,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913 1817 0601,21,M,B,101,STREET,,,IC,Invest Cont,740,,,,700 E  99TH                         ST,,"(33.9466, -118.2625)",90002
161822778,12/12/2016,12/12/2016,1230,18,Southeast,1861,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446 1813,24,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,500 W  IMPERIAL                     HY,,"(33.931, -118.2826)",90061
161822782,12/13/2016,11/5/2016,1900,18,Southeast,1881,354,THEFT OF IDENTITY,0100 0928 1822,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,700 W  159TH                        ST,,"(33.8872, -118.2871)",90247
161822783,12/5/2016,12/4/2016,2000,18,Southeast,1838,310,BURGLARY,0344 0329 0375,23,M,A,222,LAUNDROMAT,,,IC,Invest Cont,310,,,,10300    WILMINGTON                   AV,,"(33.9431, -118.2391)",90002
161822787,12/13/2016,12/12/2016,2018,18,Southeast,1805,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 1223 1218,48,F,B,101,STREET,,,IC,Invest Cont,626,,,,200 E  90TH                         ST,,"(33.9547, -118.2717)",90003
161822788,12/13/2016,12/12/2016,2115,18,Southeast,1835,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200 E  104TH                        ST,,"(33.9424, -118.2529)",90002
161822789,12/12/2016,12/11/2016,1900,18,Southeast,1823,330,BURGLARY FROM VEHICLE,344,30,F,H,101,STREET,,,IC,Invest Cont,330,,,,200 E  97TH                         ST,,"(33.9483, -118.2717)",90003
161822790,12/13/2016,12/13/2016,750,18,Southeast,1822,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1309,0,F,X,101,STREET,,,AO,Adult Other,433,,,,97TH,FIGUEROA,"(33.9483, -118.2827)",90044
161822791,12/13/2016,10/5/2016,1200,18,Southeast,1861,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1814 2000,44,M,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,341,,,,600 W  IMPERIAL                     HY,,"(33.931, -118.2848)",90061
161822794,12/13/2016,12/13/2016,100,18,Southeast,1839,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10800    WEIGAND                      AV,,"(33.937, -118.2302)",90059
161822796,12/13/2016,12/13/2016,1058,18,Southeast,1861,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 1310 0400 0416 0429 1813,24,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,800 W  IMPERIAL                     HY,,"(33.931, -118.2893)",90044
161822797,12/13/2016,12/13/2016,530,18,Southeast,1839,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1313 1822 1310 1100 0450,32,M,H,101,STREET,101,REVOLVER,IC,Invest Cont,230,,,,10500    GORMAN                       AV,,"(33.9406, -118.2307)",90002
161822798,12/13/2016,12/13/2016,40,18,Southeast,1826,624,BATTERY - SIMPLE ASSAULT,0913 1817 0361 0400 0416 0561,37,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9300    MAIE                         AV,,"(33.9524, -118.2446)",90002
161822800,12/13/2016,12/12/2016,1845,18,Southeast,1851,310,BURGLARY,1609 0321 0329 0344,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,13400 S  VERMONT                      AV,,"(33.9102, -118.2916)",90247
161822801,12/13/2016,12/13/2016,40,18,Southeast,1826,624,BATTERY - SIMPLE ASSAULT,0913 1817 1259 0556 0400 0416 2002,15,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9300    MAIE                         AV,,"(33.9524, -118.2446)",90002
161822802,12/12/2016,12/12/2016,1100,18,Southeast,1823,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416,21,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,SAN PEDRO,CENTURY,"(33.9456, -118.2695)",90003
161822803,12/12/2016,12/12/2016,2150,18,Southeast,1842,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 1243 0400 0416,28,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100 W  112TH                        ST,,"(33.933, -118.2739)",90061
161822804,12/13/2016,12/12/2016,2200,18,Southeast,1846,624,BATTERY - SIMPLE ASSAULT,0913 0554 1243 0400 0416,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11300    SUCCESS                      AV,,"(33.9308, -118.2493)",90059
161822807,12/11/2016,12/9/2016,2110,18,Southeast,1801,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2000 1813,33,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,8700    MENLO                        AV,,"(33.959, -118.2904)",90044
161822808,12/13/2016,12/12/2016,1730,18,Southeast,1864,330,BURGLARY FROM VEHICLE,1202 1300 1609 0344 0329,62,M,B,101,STREET,306,ROCK/THROWN OBJECT,IC,Invest Cont,330,,,,120TH                        ST,WADSWORTH                    AV,"(33.9237, -118.2586)",90059
161822810,12/13/2016,12/13/2016,430,18,Southeast,1839,330,BURGLARY FROM VEHICLE,1300 1307 0329 0344,57,M,W,121,YARD (RESIDENTIAL/BUSINESS),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,10300    JUNIPER                      ST,,"(33.9431, -118.2327)",90002
161822812,12/13/2016,12/12/2016,1800,18,Southeast,1849,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 1307 0329,51,M,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,11400    GORMAN                       AV,,"(33.9315, -118.232)",90059
161822813,12/13/2016,12/13/2016,900,18,Southeast,1849,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 1307 0329,51,F,B,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,2200 E  115TH                        ST,,"(33.9297, -118.2335)",90059
161822814,12/12/2016,12/12/2016,1900,18,Southeast,1822,903,CONTEMPT OF COURT,0329 0913,31,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,903,,,,300 W  97TH                         ST,,"(33.9483, -118.2784)",90003
161822815,12/13/2016,12/13/2016,630,18,Southeast,1829,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0416,28,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,2000 E  101ST                        ST,,"(33.9449, -118.2367)",90002
161822816,12/13/2016,12/10/2016,2100,18,Southeast,1823,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 E  95TH                         ST,,"(33.9502, -118.2673)",90003
161822819,12/13/2016,12/13/2016,1215,18,Southeast,1841,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1817 0913 1304 1310 1312 1313 0329 0400 0919,51,M,B,101,STREET,207,OTHER KNIFE,AO,Adult Other,230,,,,600 W  105TH                        ST,,"(33.9408, -118.2848)",90044
161822821,12/13/2016,12/10/2016,1945,18,Southeast,1822,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,35,M,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,OLIVE                        ST,101ST                        ST,"(33.9437, -118.2794)",90003
161822825,12/13/2016,12/13/2016,1930,18,Southeast,1802,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 W  87TH                         ST,,"(33.9586, -118.2739)",90003
161822829,12/13/2016,12/13/2016,1225,18,Southeast,1827,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1313 0329 1300 1814,37,F,H,101,STREET,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,236,,,,GRAHAM,97TH,"(33.9457, -118.243)",90002
161822831,12/13/2016,12/13/2016,1845,18,Southeast,1842,210,ROBBERY,0302 1317 1822 0344 0326,56,M,H,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,112TH                        ST,GRAND,"(33.9329, -118.2826)",90044
161822834,12/13/2016,12/13/2016,948,18,Southeast,1826,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,45,M,H,403,DRUG STORE,,,IC,Invest Cont,341,,,,1600 E  103RD                        ST,,"(33.9485, -118.2461)",90002
161822836,12/14/2016,12/12/2016,1800,18,Southeast,1805,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 0906 0421,31,F,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,200 E  91ST                         ST,,"(33.9538, -118.2717)",90003
161822837,12/13/2016,12/13/2016,1610,18,Southeast,1842,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0431 0446 0553 0602,20,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",512,MACE/PEPPER SPRAY,AO,Adult Other,230,,,,11200 S  BROADWAY,,"(33.933, -118.2783)",90061
161822838,12/13/2016,12/13/2016,1610,18,Southeast,1842,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0562 0913 0431 0446 0602,39,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",512,MACE/PEPPER SPRAY,AO,Adult Other,230,,,,11200 S  BROADWAY,,"(33.933, -118.2783)",90061
161822839,12/14/2016,12/10/2016,1530,18,Southeast,1823,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1501 1240,18,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,CENTURY,AVALON,"(33.9456, -118.2652)",90003
161822841,12/14/2016,12/13/2016,1100,18,Southeast,1844,310,BURGLARY,344,46,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 E  110TH                        ST,,"(33.9357, -118.263)",90061
161822842,12/13/2016,12/8/2016,1600,18,Southeast,1839,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1100,45,F,H,101,STREET,,,IC,Invest Cont,740,,,,2200 E  105TH                        ST,,"(33.9406, -118.2328)",90002
161822843,12/14/2016,12/7/2016,1800,18,Southeast,1846,310,BURGLARY,344,26,F,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,,,IC,Invest Cont,310,,,,1200 E  114TH                        ST,,"(33.931, -118.2542)",90059
161822844,12/14/2016,12/13/2016,1850,18,Southeast,1836,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,24,F,H,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,341,,,,1500 E  104TH                        ST,,"(33.9415, -118.2483)",90002
161822845,12/14/2016,10/1/2016,1200,18,Southeast,1862,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2000 0913 1817 0421 0443 1814,42,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,956,,,,100 E  119TH                        ST,,"(33.9247, -118.2739)",90061
161822847,12/14/2016,12/13/2016,1230,18,Southeast,1837,310,BURGLARY,1609,33,M,H,501,SINGLE FAMILY DWELLING,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,310,,,,1800 E  109TH                        ST,,"(33.9371, -118.2405)",90059
161822848,12/14/2016,12/13/2016,1500,18,Southeast,1801,220,ATTEMPTED ROBBERY,0913 1817 2000 1814 1816 1310 0906 1300 0448,45,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,220,,,,HOOVER,88TH,"(33.958, -118.2869)",90044
161822849,12/14/2016,12/13/2016,1900,18,Southeast,1891,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,28,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,FIGUEROA,168TH,"(33.8794, -118.2825)",90248
161822851,12/14/2016,12/14/2016,20,18,Southeast,1871,440,THEFT PLAIN - PETTY ($950 & UNDER),344,46,M,O,401,MINI-MART,,,IC,Invest Cont,440,,,,800 W  ROSECRANS                    AV,,"(33.9019, -118.2893)",90247
161822853,12/13/2016,12/13/2016,1130,18,Southeast,1841,440,THEFT PLAIN - PETTY ($950 & UNDER),325,42,M,H,301,GAS STATION,,,IC,Invest Cont,440,,,,11000 S  FIGUEROA                     ST,,"(33.9367, -118.2871)",90044
161822854,12/13/2016,12/12/2016,2200,18,Southeast,1839,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1100,50,M,H,101,STREET,,,IC,Invest Cont,740,,,,2200 E  105TH                        ST,,"(33.9406, -118.2328)",90002
161822855,12/14/2016,12/13/2016,2100,18,Southeast,1861,761,BRANDISH WEAPON,1814 2000 0416,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",204,FOLDING KNIFE,IC,Invest Cont,761,,,,11400 S  FIGUEROA                     ST,,"(33.9274, -118.2871)",90044
161822856,12/13/2016,12/13/2016,2145,18,Southeast,1822,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2002 2000 1813 0446 0408 0401 0416,38,F,H,501,SINGLE FAMILY DWELLING,310,CONCRETE BLOCK/BRICK,AO,Adult Other,236,,,,400 W  93RD                         ST,,"(33.9519, -118.2807)",90003
161822866,12/14/2016,12/13/2016,1900,18,Southeast,1851,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MENLO,129TH,"(33.9154, -118.2894)",90247
161822876,12/14/2016,12/13/2016,1330,18,Southeast,1821,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0342 0329,48,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,800 W  95TH                         ST,,"(33.9501, -118.2893)",90044
161822877,12/13/2016,12/13/2016,1830,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,0305 0400 0416 0429 1817 0371 0913,28,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,COMPTON                      AV,104TH                        ST,"(33.9583, -118.2605)",90002
161822878,12/14/2016,12/13/2016,2245,18,Southeast,1849,330,BURGLARY FROM VEHICLE,1300 1307 1609 0329 0344,24,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,2200 E  115TH                        ST,,"(33.9297, -118.2335)",90059
161822879,12/14/2016,12/13/2016,2100,18,Southeast,1837,330,BURGLARY FROM VEHICLE,1300 0329,42,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,1800 E  109TH                        ST,,"(33.9371, -118.2405)",90059
161822880,12/14/2016,11/27/2016,1200,18,Southeast,1822,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 1202,64,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,420,,,,GRAND                        AV,CENTURY                      BL,"(33.9456, -118.2803)",90003
161822881,12/14/2016,12/12/2016,1700,18,Southeast,1822,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0913 1817,56,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440,,,,FIGUEROA                     ST,95TH                         ST,"(33.9501, -118.2827)",90044
161822889,12/14/2016,12/14/2016,1610,18,Southeast,1836,647,THROWING OBJECT AT MOVING VEHICLE,1402 1300 0447 0919 1822,34,F,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,647,,,,103RD                        ST,SUCCESS,"(33.9433, -118.2491)",90002
161822890,12/14/2016,12/14/2016,1200,18,Southeast,1837,210,ROBBERY,0342 0400 0416 0344,53,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,GRANDEE,115TH                        ST,"(33.9303, -118.2435)",90059
161822894,12/14/2016,12/14/2016,1200,18,Southeast,1841,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2004,0,X,X,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,341,,,,11000 S  VERMONT                      AV,,"(33.9358, -118.2916)",90044
161822898,12/14/2016,12/14/2016,600,18,Southeast,1834,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,800 E  108TH                        ST,,"(33.9383, -118.2608)",90059
161822899,12/14/2016,12/14/2016,1935,18,Southeast,1838,210,ROBBERY,0906 0916 0344 0334 0416,23,M,H,101,STREET,102,HAND GUN,AO,Adult Other,210,,,,LOU DILLON,105TH                        ST,"(33.9406, -118.2348)",90002
161822900,12/14/2016,12/14/2016,1025,18,Southeast,1823,437,RESISTING ARREST,0400 1212,0,M,H,101,STREET,,,IC,Invest Cont,437,,,,10300 S  SAN PEDRO                    ST,,"(33.9429, -118.2695)",90003
161822902,12/14/2016,12/14/2016,1615,18,Southeast,1849,220,ATTEMPTED ROBBERY,0448 0305 0416 0417 1259 0342,15,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,2100 E  114TH                        ST,,"(33.9315, -118.2349)",90059
